conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da
132,8,Person 1,"Besides from what I just read I do not know the details, so I guess so.","('sd',)",1.616322756,1.577391028,1.089321852,1.770607233,1.750671941,sd
132,9,Person 2,Do you know any single mothers or parents in general?,"('qy',)",1.564414263,1.25316751,0.765133917,1.368491411,1.750671941,qy
132,10,Person 1,I know single mothers and I'm a parent. How about you?,"('sd',)",1.804347754,1.706756592,0.869461298,2.513040304,1.750671941,sd
132,11,Person 2,"I'm not a parent yet. Since you're a parent, how would you feel if you were a single parent?","('qo',)",1.373415351,1.412075758,0.878878832,2.104698896,1.750671941,qo
132,12,Person 1,It would be hard. It is hard with both parents in the house.,"('sv',)",3.363122702,2.686015606,1.507207513,2.501327515,1.750671941,sv
132,13,Person 2,That's true. It's just tough for children to grow up with 1 parent in my opinion.,"('aa', 'sv')",3.119794846,2.511582136,1.600091338,2.713072538,1.750671941,aa
132,14,Person 1,My mother did a good job with me and my siblings.,"('sd',)",1.895543337,2.138927221,0.584094286,3.105870008,1.750671941,sd
132,15,Person 2,That's good. Your mom's a superhero.,"('sv',)",2.470221281,3.001105309,0.359134227,2.067591906,1.750671941,sv
132,16,Person 1,What do you think about marriage now days?,"('qo',)",0.75284183,0.894943297,0.742248058,0.98093766,1.750671941,qo
132,17,Person 2,I don't think it's necessary to be honest. You do this big wedding and now you say you're married. Ok now what? It's the smae as being bf/gf.,"('sv',)",1.502604365,2.232155561,1.346234918,2.248513222,1.750671941,sv
132,18,Person 1,I got married at the court house 18 years ago.,"('sd',)",1.266248465,1.797444463,0.696345866,2.855169058,1.750671941,sd
132,19,Person 2,I'm still not married yet at the age of 32. Am i too old?,(),1.253389716,2.051879883,1.044960856,2.707975149,1.750671941,none
132,20,Person 1,"Never too old, I'm 37. Just find yourself the right person.",(),1.387372494,1.900443673,0.574760437,2.425529957,1.750671941,none
132,21,Person 2,That's true. IT was nice talking to you. bye!,"('aa', 'fc')",0.923817277,1.843786597,0.200116277,1.211164236,1.750671941,aa
132,22,Person 1,you too bye.,"('fc',)",0.911566198,1.389440894,0.587549925,1.003083944,1.750671941,fc
131,0,Person 1,What do you think about the situation?,"('qo',)",0.874331236,0.81637156,0.983996749,0.812619388,1.753538913,qo
131,1,Person 2,I think its incredibly weird they wore vials of each others blood around their necks lol,"('sv',)",2.347696543,3.038556814,1.712535024,2.376650333,1.753538913,sv
131,2,Person 1,I was shocked about it though,"('sd',)",2.030643225,2.701259851,1.479248643,2.208253145,1.753538913,sd
131,3,Person 2,She is really weird to me. I don't know what it is but I think she's just a tad creepy.,"('sv',)",2.419586897,2.848631859,1.481350064,2.67097497,1.753538913,sv
131,4,Person 1,You really think so?,"('qy',)",1.134578109,1.782316804,0.894038677,1.212233067,1.753538913,qy
131,5,Person 2,yes but maybe I'm just biased because I was very pro brad and jennifer lol,(),1.579495549,1.930244207,1.086066842,2.510083914,1.753538913,none
131,6,Person 1,HAHA.... That explains your chat then,(),0.807004511,1.405427814,0.806741118,1.230374098,1.753538913,none
131,7,Person 2,"I just never understood why he'd leave her for Angelina, but what do I know lol I wonder if there's a chance Angelina and Billy Bob might reconcile now","('by',)",2.304440737,2.28319478,1.111868739,2.021692514,1.753538913,by
131,8,Person 1,I do not see that happening honestly,(),1.784790158,2.127186537,1.58043921,1.92504549,1.753538913,none
131,9,Person 2,probably not. I'm not sure whatever happened to him. Do you think Brad was really abusive towards their children like the article mentioned?,(),1.878068209,1.716944814,1.18896842,1.572605491,1.753538913,none
131,10,Person 1,I'm trying not to believe that is true,(),2.113373756,2.691612482,1.644135118,2.364729643,1.753538913,none
131,11,Person 2,I think she might have just been trying to get him some bad publicity or something he always seemed like a good dad to me but who knows what goes on behind closed doors,"('sv',)",2.319924116,2.044835329,1.108177185,2.471590757,1.753538913,sv
131,12,Person 1,I really hope that is not true because i kind of respect him,(),2.490408182,2.852721453,0.717297554,2.532610178,1.753538913,none
131,13,Person 2,Yeah he seems decent. I always liked him maybe they were just really toxic together.,"('aa', 'sv')",2.042781115,2.06235075,0.690118074,2.142694712,1.753538913,aa
131,14,Person 1,Do you genuinely think they can be back together?,"('qy',)",1.566947222,1.357039809,0.699869275,1.27302146,1.753538913,qy
131,15,Person 2,I think anything is possible. I guess it depends on how their relationship was before and if they can forgive and move on. But I kinda see her going towards a younger man now.,"('sv',)",2.244915247,2.009613752,0.870666146,2.233680725,1.753538913,sv
131,16,Person 1,"Well, I hope they really. I like them together","('sd',)",1.982352138,2.313325167,0.213710725,1.993237615,1.753538913,sd
131,17,Person 2,Wonder what they reasoning for the vials of blood was? lol,"('qo',)",1.829678297,1.907956481,0.99850291,1.452426195,1.753538913,qo
131,18,Person 1,"haha, it was nice chatting with you. goodbye","('fc',)",0.683776379,1.564223528,0.151467383,0.94528991,1.753538913,fc
131,19,Person 2,you too! bye,"('fc',)",0.635986626,1.490841508,0.463379145,1.00651598,1.753538913,fc
36,0,Person 1,I had never considered the zoo animals in countries like Venezuela. How sad.,"('sd',)",3.645286798,3.774338245,1.751778603,2.655581951,1.757886539,sd
36,1,Person 2,"Me, too. We think about the effects of poverty, war on humans ... but not animals.","('aa',)",3.056438208,2.442240238,1.331938863,2.455155134,1.757886539,aa
36,2,Person 1,I was kind of concerned when it started talking about zoo owners being fined or punished. It's not really *their* fault.,"('sd',)",2.566463709,2.537899017,1.546817899,2.557305574,1.757886539,sd
36,3,Person 2,"That's an excellent point. The owners can't change the situation, that isn't fair at all. It isn't as if they want their animals to be sick/die!","('aa', 'sv')",3.054238558,3.001376152,1.454213738,2.308218002,1.757886539,aa
36,4,Person 1,"I thought that embalming/preserving some of the animals was a valid idea, for science, but only if absolutely necessary and only if they were euthanized humanely.","('sv',)",2.804738998,2.148605824,0.886416197,2.357057333,1.757886539,sv
36,5,Person 2,Agreed - I would imagine that would provide a more humane death than starvation/malnutrition. Do you consider yourself to be an animal lover?,(),2.120871305,1.866459131,0.806126237,1.98304677,1.757886539,none
36,6,Person 1,Definitely. Do you?,"('bh',)",0.941617548,1.38577497,0.766439795,1.365885258,1.757886539,bh
36,7,Person 2,Absolutely. My grad degree is in Animal Behavior. :)  Do you have any pets?,"('qy',)",0.870402873,1.269897819,0.465353996,2.216955423,1.757886539,qy
36,8,Person 1,That's interesting! I do; a dog and a cat.,"('ba',)",1.792842507,1.971605897,0.576390207,2.445860624,1.757886539,ba
36,9,Person 2,Nice! Do they get along?,"('qy',)",0.866791546,1.764056563,0.286024928,1.197558045,1.757886539,qy
36,10,Person 1,"Yes, thankfully, haha. And the Great Dane that I babysit gets along relatively well, also.",(),1.803586721,2.199283361,0.492623299,2.606309652,1.757886539,none
36,11,Person 2,"That is a lot of dog to babysit! Is your dog a large breed, too?","('qy',)",1.624219537,1.926938891,1.024596095,1.948587656,1.757886539,qy
36,12,Person 1,"He's 50-60 lbs, so mid-range? He's a catahoula.","('qy^d',)",1.211270809,1.322529435,0.632263243,1.941855788,1.757886539,qy
36,13,Person 2,I just googled Catahoulas - what gorgeous dogs! And I thought I knew my dog breeds. :),(),1.713368654,2.33774209,0.369355649,2.682627916,1.757886539,none
36,14,Person 1,"I get a lot of funny looks when i mention his breed, sometimes! He is very handsome.","('sd',)",1.560353041,2.445820332,0.373733222,2.844300032,1.757886539,sd
36,15,Person 2,What's his temperament like?,"('qw',)",0.788844824,0.824189126,0.645933151,0.985280693,1.757886539,qw
36,16,Person 1,"Well, I adopted him at 3.5, so I can't testify what is breed standard and what was due to his previous owner/occupation. He was a military family's dog who ""worked"" on base, and he accompanied them to work. But he's wonderful. Very calm, emotionally sensitive. Great with kids. Not any of the agression or hyperactivity you hear about the breed.","('sd',)",1.693992615,1.880955815,0.576429367,2.752337217,1.757886539,sd
36,17,Person 2,Sounds wonderful - and sounds like you lucked out! Did you adopt him through a special service?,"('qy',)",1.441556215,1.898878098,0.199403554,1.423735738,1.757886539,qy
36,18,Person 1,"No, our local animal shelter, actually. The family was being relocated overseas and the base in the other location didn't allow dogs. They released him to the shelter so that his new home would be checked out and verified safe beforehand. We did luck out!","('ng',)",2.35586071,2.185716867,0.608288288,2.563433647,1.757886539,ng
36,19,Person 2,That's even better. I ask because I have friends who adopted a dog that was being trained as a mobility assistant - but he failed the final test after pulling someone out of a wheelchair to chase a rabbit. :),(),2.175659418,2.341993332,0.419558942,2.88807869,1.757886539,none
36,20,Person 1,hahah! those rabbits are tricky!,"('sv',)",1.893232822,2.736574888,1.36816287,2.02208209,1.757886539,sv
36,21,Person 2,Right? And irresistable!,"('qy',)",1.649709821,2.552325964,0.428320199,1.534041286,1.757886539,qy
36,22,Person 1,"I'm surprised the dog got to the final test, but I guess it's a good thing a rabbit came by","('sd',)",1.949342608,2.254298925,0.422387511,1.911420107,1.757886539,sd
36,23,Person 2,"LOL, seriously! That would have made for an unpleasant surprise for the new owner","('sd',)",2.905392885,3.461835623,1.573626995,2.221230745,1.757886539,sd
36,24,Person 1,could have been dangerous! but I'm sure he's a lovely pet,"('sv',)",2.12330699,2.402283669,0.418957263,2.214690685,1.757886539,sv
36,25,Person 2,He was - they taught him to sort recycling (that's Seattle for you) and he was the ring bearer at their wedding,"('sd',)",1.514874697,1.820515752,0.440190732,2.523069143,1.757886539,sd
36,26,Person 1,precious!,(),1.298727393,3.089949131,0.464601308,1.46784842,1.757886539,none
36,27,Person 2,It was absurdly sweet,"('sv',)",2.890094042,3.5074265,0.642145991,2.295623302,1.757886539,sv
36,28,Person 1,Do you have pets yourself? And did your degree focus on specific species?,"('qy',)",1.039394736,1.051138878,0.610281229,1.438879132,1.757886539,qy
36,29,Person 2,"I do - I'm not sure what happened, but I have cats ... 5 cats. It's a bit terrifying. And, yes, thanks for asking! I'm technically a ""primatologist"" - I ran around watching monkeys","('sd',)",2.277989626,3.077225447,1.351810217,2.989313841,1.757886539,sd
36,30,Person 1,interesting! I almost went into equine studies. instead I got my AKC training certificate and an elementary education degree lol,"('sd', 'sv')",1.055497885,1.844774842,0.373103052,2.927647829,1.757886539,sd
36,31,Person 2,"Nice! I work with some folks doing applied animal behavior with dogs. Cool stuff. And I teach at community college, so I'm right there with you! :)","('sd',)",1.570191264,2.35753274,0.403800964,2.57117033,1.757886539,sd
36,32,Person 1,"I think we've hit our 15, but it was a fun chat with you!",(),0.966245294,1.991148472,0.247997254,1.554913282,1.757886539,none
36,33,Person 2,Right back at you! Have a lovely day!,"('fc',)",0.885724127,1.882458568,0.25202322,1.188596725,1.757886539,fc
36,34,Person 1,bye!,"('fc',)",0.587893307,1.090798497,0.625385642,1.006808996,1.757886539,fc
36,35,Person 2,bye!,"('fc',)",0.587893307,1.090798497,0.625385642,1.006808996,1.757886539,fc
118,0,Person 1,Where do these governments get the money to pay for damages this extensive?,"('qw',)",2.161013842,1.855727434,1.638890386,1.584836602,1.761957021,qw
118,1,Person 2,I have no idea...,(),1.645144343,1.857257962,1.560852051,1.557703853,1.761957021,none
118,2,Person 1,"Neither do I. There were only two deaths involved in this article; so while I feel for those affected by both death and destruction of property, it doesn't hit as close to home as some of the other articles I have read.","('sd',)",2.869126558,2.409504175,1.496640801,2.651948214,1.761957021,sd
118,3,Person 2,Yeah. Guess there was some sort of warnings. They kinda lucky when compared with less developed countries,"('sv',)",2.342674494,1.729635358,1.007424355,1.76490891,1.761957021,sv
118,4,Person 1,"I don't know. It said the quake happened just after midnight, but being in the ring of fire probably prepares people for these kinds of events both in an infrastructural and psychological sense.","('no',)",2.20468998,1.53997159,1.119454503,1.805203438,1.761957021,no
118,5,Person 2,"Yea, Adrenalin sets in and they can take shelther","('sd',)",2.431703806,2.156665087,0.918240428,1.7762146,1.761957021,sd
118,6,Person 1,Have you ever personally experienced an earthquake?,"('qy',)",0.981103241,1.147079825,0.998756409,1.253080845,1.761957021,qy
118,7,Person 2,No I havent,"('ng',)",1.042032957,1.568319678,1.283696294,2.154905081,1.761957021,ng
118,8,Person 1,Do you happen to know what year the earthquake we read about happened? I don't think it was mentioned.,"('qy',)",1.216979027,1.167046428,0.985413194,1.382090211,1.761957021,qy
118,9,Person 2,I dont..I only skimmed it through,"('sd',)",1.092520952,1.502934575,1.243773222,2.034496069,1.761957021,sd
118,10,Person 1,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings.","('qy^d',)",2.566197157,1.655282378,1.120637178,1.775466204,1.761957021,qy
118,11,Person 2,It wont be so easy to fix back...it would take years,(),2.33577323,1.951771379,1.809508085,1.782252312,1.761957021,none
118,12,Person 1,No kidding. Have you ever experienced any natural disaster first hand? Second hand?,"('qy',)",1.498394489,2.072176218,1.201490879,1.545725822,1.761957021,qy
118,13,Person 2,Only flooding...massive one,"('sd',)",1.68957901,1.730010748,1.586863041,1.660946965,1.761957021,sd
118,14,Person 1,Was your family/property personally affected?,"('qy',)",1.719006181,1.328504086,1.235335946,1.362187386,1.761957021,qy
118,15,Person 2,My property was affected. We can exchange our bye,"('fc', 'sd')",1.781333685,1.405816078,1.371274948,2.527329206,1.761957021,fc
118,16,Person 1,bye,"('fc',)",0.375996411,0.742811799,1.016468287,0.913960874,1.761957021,fc
275,0,Person 1,hello what did you think about the article,"('fp', 'qo')",0.620830953,0.71347779,1.008409381,0.927544177,1.778743123,fp
275,1,Person 2,i think its wrong to attack people for having a certain religion,"('sv',)",2.119157791,2.409701586,1.901812911,2.476766348,1.778743123,sv
275,2,Person 1,It's terrible. They are getting so stereotyped,"('sv',)",3.736221313,3.907487154,2.082318068,2.356723547,1.778743123,sv
275,3,Person 2,what do you think can be done,(),1.082980156,1.177839994,0.892568827,1.088931203,1.778743123,none
275,4,Person 1,I don't think anything can be done. We just have to wait because i think children growing up now are more open and understanding to others,"('sv',)",2.524903536,2.32528615,1.122611403,2.457382679,1.778743123,sv
275,5,Person 2,yeah it starts at home with parenting,"('aa',)",1.736451864,1.678053021,1.139632702,1.997394085,1.778743123,aa
275,6,Person 1,I agree. Have you ever experienced anything like that? discrimination?,"('qy',)",1.601038933,1.940975308,1.389464617,1.584640026,1.778743123,qy
275,7,Person 2,"I feel like I have more than a few times, what about you?","('sd',)",1.091348886,1.509999514,0.94608891,1.908242822,1.778743123,sd
275,8,Person 1,I have never fortunately. I would be very angry though if it were to happen,"('sd',)",2.565981865,2.982744932,1.759076476,2.786863327,1.778743123,sd
275,9,Person 2,yeah i probably would know not to react badly though because its what they would want me to do,"('aa', 'sv')",2.458879948,2.308361053,1.582753062,2.470265627,1.778743123,aa
275,10,Person 1,That is very true and mature of you. What do you think of Muslim people?,"('qo',)",1.440926075,1.608875632,0.556161642,1.495433569,1.778743123,qo
275,11,Person 2,I haven't really had experiences with them so I can't really say. What about you?,"('sd',)",1.07173717,1.116840005,0.767659843,1.462090492,1.778743123,sd
275,12,Person 1,No bad experienced here either. I definitely wouuldn't be scared or anything though if i saw one,"('sd',)",1.692244649,2.218998432,1.254058361,2.630050898,1.778743123,sd
275,13,Person 2,yeah I feel like the bad ones ruing it for the majority,"('aa',)",2.474394083,2.28971386,2.017514944,2.221924543,1.778743123,aa
275,14,Person 1,Definitely. I feel like that's the same thing for any race,"('aa', 'sv')",2.110109568,1.834239602,0.848612368,2.135874987,1.778743123,aa
275,15,Person 2,yeah every race or religion or group in general has bad people in it.,"('aa', 'sv')",2.097678185,2.306527138,1.731835961,2.123004675,1.778743123,aa
275,16,Person 1,Hopefully Muslims have a better future,"('sv',)",2.669741392,2.415157557,0.519703507,1.866037846,1.778743123,sv
275,17,Person 2,yeah hope so,(),1.404017329,1.667058945,0.429943889,1.512034416,1.778743123,none
275,18,Person 1,it was nice talking to you! bye,"('fc',)",0.700222254,1.624624968,0.219670653,0.99635303,1.778743123,fc
275,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.778743123,fc
267,0,Person 1,hello what did you think of the article?,"('qo',)",0.683463991,0.725101531,0.925524831,0.781951189,1.809059739,qo
267,1,Person 2,i wonder how they managed to text everyone in eastern aleppo,(),1.870054603,1.735350609,1.463879585,1.655027747,1.809059739,none
267,2,Person 1,"im not sure, maybe some sort of automated system","('sv',)",1.814675093,1.520063639,0.995851219,1.439136147,1.809059739,sv
267,3,Person 2,yeah . what do you think about the whole situation,"('qo',)",1.084837437,1.143556476,1.089933753,1.025283575,1.809059739,qo
267,4,Person 1,I think it must be awful to live somewhere surrounded by war,"('sv',)",3.970101357,3.63415122,2.123195887,2.688082457,1.809059739,sv
267,5,Person 2,we are very lucky to be living here,"('sd',)",1.955421329,2.443655252,0.062210862,2.305135965,1.809059739,sd
267,6,Person 1,"i think so too, i feel sorry for the syrians","('sv',)",3.312121153,2.601057291,2.076958418,2.603508234,1.809059739,sv
267,7,Person 2,what do you think should happen to them,"('sv',)",1.836527348,1.435079098,1.335670352,1.393493533,1.809059739,sv
267,8,Person 1,i think the US needs to stay out and stop making things worse,(),2.385365725,2.513552904,1.765781879,2.387161493,1.809059739,none
267,9,Person 2,yeah we are always trying to be the world police,"('aa',)",1.273738861,1.764522195,1.544536352,2.164121628,1.809059739,aa
267,10,Person 1,it's stupid. Assad can handle things over there perfectly fine without us,"('sv',)",2.199956179,3.099375486,2.098816156,2.0083251,1.809059739,sv
267,11,Person 2,yeah i totally agree with that,"('aa',)",1.862907648,2.056646109,0.932319462,2.009882927,1.809059739,aa
267,12,Person 1,i believe those gas attacks were faked in order to make him look bad,"('sv',)",2.126034021,2.44956255,1.808493376,1.970921636,1.809059739,sv
267,13,Person 2,someone is definitely doing things and make it seem like it was assad,"('sv',)",1.564808607,2.018455267,1.86261487,1.786197662,1.809059739,sv
267,14,Person 1,"he would have had absolutely no reason to do that especially at that point in time, i'm very skeptical","('sv',)",2.450875998,2.607664824,1.899574041,1.994521618,1.809059739,sv
267,15,Person 2,its like libya with gadaffi all over again,"('sd',)",1.709152222,1.821590662,1.682228923,1.818123579,1.809059739,sd
267,16,Person 1,yes exactly unfortunately,"('aa',)",1.328206062,1.757794499,1.523422956,1.47708106,1.809059739,aa
267,17,Person 2,we probably will never know who it is though that starts these things,"('sv',)",1.740027189,1.745067477,1.452753067,1.502775311,1.809059739,sv
267,18,Person 1,"i think some of us may have a pretty good idea, lol","('sv',)",1.844413757,1.97298038,0.569410443,1.89842844,1.809059739,sv
267,19,Person 2,who do you think it is,"('sv',)",0.89977628,1.038144469,0.9108603,1.177556396,1.809059739,sv
267,20,Person 1,i think there are powerful elites behind the scenes in a global sense,"('sv',)",2.052845716,1.980021834,1.561590314,1.997105598,1.809059739,sv
267,21,Person 2,i agree just didnt want to say lol,(),1.446644187,2.237436056,1.37783289,1.789421558,1.809059739,none
267,22,Person 1,"true lol, these things always point right back to them","('aa',)",1.834328294,2.16183424,1.491418481,1.906648636,1.809059739,aa
267,23,Person 2,i agree theres more than just this theyve done to the world,(),2.326220989,2.444195032,2.021943331,1.96488142,1.809059739,none
267,24,Person 1,yes definitely. for centuries lol,"('aa',)",1.69402349,1.968426704,1.179621816,1.885519743,1.809059739,aa
267,25,Person 2,its been a good talk bro. bye,"('fc',)",0.719664156,1.523440123,0.349408656,1.004503965,1.809059739,fc
267,26,Person 1,"you too man, goodbye","('fc',)",0.858421266,1.633939862,0.811284781,1.197312355,1.809059739,fc
197,0,Person 1,who knew that wind turbines are killing eagles.,"('+',)",2.38420105,2.092119932,1.52095437,1.756088614,1.815519584,+
197,1,Person 2,"Yes, I had no idea that this was even an issue","('sd',)",2.460604429,2.155045271,1.752666473,2.08540082,1.815519584,sd
197,2,Person 1,It is hard to think about because wind is clean power,"('sv',)",2.309598684,2.277313471,1.247582793,2.058251619,1.815519584,sv
197,3,Person 2,"Exactly and it seems like, hopefully, we will head in to that direction to slow down global warming.. i guess you can never win no matter what you do","('aa', 'sv')",2.091444731,1.988567472,0.93828541,1.885396361,1.815519584,aa
197,4,Person 1,"Yeah, eagles and bats vs everything else.","('aa',)",1.910612464,1.882118702,1.195317149,1.810642958,1.815519584,aa
197,5,Person 2,Because I believe coal fired energy kills birds as well,"('sd',)",2.477196217,2.265804052,1.951771736,2.425516367,1.815519584,sd
197,6,Person 1,I agree. I wonder what are the downsides to solar.,"('aa', 'qw')",1.679234982,1.361781478,1.050282121,1.572343469,1.815519584,aa
197,7,Person 2,I wonder if they could make something that stops them from coming near the windmills,"('sd',)",2.127098083,1.30277741,0.941487789,1.447301626,1.815519584,sd
197,8,Person 1,"I don't know, but that is a good idea.","('h',)",1.628518343,1.527865529,0.502894819,1.658838511,1.815519584,h
197,9,Person 2,"Yes, there needs to be a way to do something since coal fired energy is probably worse","('aa',)",2.500858784,2.079332113,1.474668622,1.962436795,1.815519584,aa
197,10,Person 1,I read an article about the good side of nuclear power.,"('sd',)",1.679008365,1.281027198,0.542780638,2.123274803,1.815519584,sd
197,11,Person 2,Really? I didn't know there was a good side,(),2.19227767,2.791502237,1.438477516,1.724214792,1.815519584,none
197,12,Person 1,it is clean and safe if done right,"('+',)",1.571797848,1.560934424,0.517107487,1.541095018,1.815519584,+
197,13,Person 2,That's very interesting,"('ba',)",2.031126738,2.334787607,0.34916833,1.407259226,1.815519584,ba
197,14,Person 1,what do you think is the best power?,"('qo',)",0.889739811,1.065470815,0.743716717,1.07271409,1.815519584,qo
197,15,Person 2,Couldn't solar panels produce the same amount of energy,"('sv',)",1.822860718,1.508423805,1.188667417,1.427746773,1.815519584,sv
197,16,Person 1,you need a lot of solar panels,(),1.812731504,1.206674218,1.227313876,1.334039807,1.815519584,none
197,17,Person 2,What do you think is the best kind of power? I read an article that wind turbines cause cancer,"('qw',)",1.249958277,1.230384827,0.913199067,1.592694044,1.815519584,qw
197,18,Person 1,"I like natural gas, but it is limited.","('sd',)",1.644877791,1.417873263,0.863045216,2.546162367,1.815519584,sd
197,19,Person 2,That is true,"('aa',)",1.49044919,1.686136365,0.71799159,1.869867921,1.815519584,aa
197,20,Person 1,have you ever seen a wild eagle?,"('qy',)",1.093905687,1.276786089,0.813247085,1.230338573,1.815519584,qy
197,21,Person 2,"Yes i have, they are beautiful. I saw one at a park in NJ. Have you?","('qy',)",1.72224617,1.902382016,0.586823404,2.411527157,1.815519584,qy
197,22,Person 1,"Yes, its scary how big they are","('aa',)",2.721945047,3.355252981,1.702212095,1.926271796,1.815519584,aa
197,23,Person 2,Yea haha. I have seen a few large birds pick up baby squirrels by my house to eat them. Freaked me out,"('aa',)",2.145987272,3.43797493,1.430465698,2.99362874,1.815519584,aa
197,24,Person 1,I would be freaked out too.,"('sd',)",2.952522039,3.167083025,1.516311765,2.59057641,1.815519584,sd
197,25,Person 2,Maybe they can make smaller wind turbines so they don't kill birds,"('sd',)",2.321076632,1.62648809,0.909362793,1.678588033,1.815519584,sd
197,26,Person 1,"Yeah, or change the color or been them make a sound the birds don't like","('aa',)",2.390856743,1.903400302,1.78761673,1.807374835,1.815519584,aa
197,27,Person 2,They are attracted to the wind it creates because it helps them glide better... its like putting sugar out on your counter and not expecting to get ants,(),2.122848749,1.897831082,1.018709183,2.21695137,1.815519584,none
197,28,Person 1,Do you have any other points about the article?,"('qy',)",0.735134542,0.912988305,0.981743813,0.900231421,1.815519584,qy
197,29,Person 2,"No, do you?","('bh',)",0.959881783,1.166458607,0.988463879,1.168444395,1.815519584,bh
197,30,Person 1,"No, nice chatting with you! bye","('fc',)",0.600030005,1.497774363,0.287704349,0.875838816,1.815519584,fc
197,31,Person 2,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,1.815519584,fc
434,0,Person 1,what did you think about it?,"('qo',)",0.70801276,0.76299721,0.851366162,0.865641177,1.82051574,qo
434,1,Person 2,"I think it's really unfortunate, and I don't blame people in the middle east for hating the West.","('sv',)",2.919564962,3.132279158,1.738295674,2.920115709,1.82051574,sv
434,2,Person 1,yea but we are better then them,"('sv',)",1.444362879,1.785527706,1.167261243,1.757108212,1.82051574,sv
434,3,Person 2,lol ok.  Still sucks to have to move your dead kids on a blanket because some other country bombed you.,"('sv',)",3.101600409,3.274687052,1.816414237,2.44256568,1.82051574,sv
434,4,Person 1,they are terrorists,"('sv',)",1.751827478,2.693419218,1.877035141,1.834573507,1.82051574,sv
434,5,Person 2,only the terrorists and taliban are terrorists.  not all the civilians caught in the backlash.,"('sv',)",2.436911345,2.752840519,1.639164329,2.020923138,1.82051574,sv
434,6,Person 1,the civilians are collateral,"('+',)",2.448109865,1.795331359,1.729881883,1.660089254,1.82051574,+
434,7,Person 2,don't you wish that wasn't the case though?,"('qy',)",1.91576004,2.148301363,0.942728996,1.564691186,1.82051574,qy
434,8,Person 1,I suppose but we have to bomb someone or else little Timmy's dad won't have a job making bombs and then our economy would tank,"('sv',)",2.546374559,2.439217091,1.741815448,2.322059393,1.82051574,sv
434,9,Person 2,i see how this is going... well why don't we just do more testing instead of bombing actual people,(),1.805012703,1.832084775,1.490910411,1.652710915,1.82051574,none
434,10,Person 1,well we have to sell the bombs to others so they can control their population with bullets its spreading democracy just like the founding fathers wanted it,"('sv',)",2.224066973,2.368237257,1.793253779,2.119901896,1.82051574,sv
434,11,Person 2,yeah that's true this is just a crusade to further our western ways.,"('sv',)",1.989696026,1.947709203,1.464404941,2.019444704,1.82051574,sv
434,12,Person 1,either you listen to us and follow our rules or we sanction and bomb you to oblivion seems fair to me,"('sv',)",1.948254228,2.747836828,1.166914344,2.321902752,1.82051574,sv
434,13,Person 2,Yeah we're the big dogs fuck everyone else!,"('aa',)",1.648978949,2.719689608,1.576437712,2.130505323,1.82051574,aa
434,14,Person 1,America Fuck YEA!!!,(),1.731829882,3.597102404,1.870139956,2.188183784,1.82051574,none
434,15,Person 2,"well, I hope we don't make everyone else in the world hate us, and cause another 9/11 with your plan though..","('sv',)",1.754570603,2.463207006,1.283679366,1.86586237,1.82051574,sv
434,16,Person 1,there is nothing we can do to stop the inevitable destruction of us all so like prince said party like its 1999,(),2.402573347,2.922312975,2.109513044,2.106046915,1.82051574,none
434,17,Person 2,yolo amirite?,"('qy',)",1.051768064,1.205320001,0.961860418,1.252118111,1.82051574,qy
434,18,Person 1,to the fullest until the mushroom clouds appear in the horizon,"('sd',)",1.64843595,1.72477448,0.800951183,1.575605869,1.82051574,sd
434,19,Person 2,man you really are a different breed.  good luck to you out in the real world!,"('sv',)",1.308873653,2.274873018,0.381275028,1.593440056,1.82051574,sv
434,20,Person 1,I'm doing great brother got my farm no mortgage to debt have my livestock and loaded up on plenty of ammo bring on the next financial depression the one that finally bankrupts this country,"('sd',)",2.127393007,2.63425231,0.896459222,2.988312483,1.82051574,sd
434,21,Person 2,lol bye.,"('fc',)",0.581887841,1.356914282,0.798948705,1.119085073,1.82051574,fc
434,22,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.82051574,fc
499,0,Person 1,"Hi there, so what did you think of it?","('fp', 'qo')",0.649927139,0.881533504,0.57979691,0.94350189,1.840185912,fp
499,1,Person 2,I think he needs to be overthrown,"('sv',)",2.426745892,2.598606348,1.594527841,2.286861181,1.840185912,sv
499,2,Person 1,"who, Putin?","('br',)",0.829715967,1.286450624,1.22321403,1.227802515,1.840185912,br
499,3,Person 2,"yes, the scary dictator","('aa',)",1.783025861,3.106460333,1.805601597,1.803638697,1.840185912,aa
499,4,Person 1,"oh yeah, he does seem to be trouble.  what did you think of the guy who OD'd?","('qo',)",1.55515027,1.666894794,1.34171164,1.501355052,1.840185912,qo
499,5,Person 2,I think it was all a hit job,"('sv',)",2.005441666,2.159687281,1.759524703,1.780334234,1.840185912,sv
499,6,Person 1,oh maybe so.  I had not thought of that.  I figured he just drank himself to death.,(),2.243479729,1.971476197,1.32321918,1.979442358,1.840185912,none
499,7,Person 2,Putin has done so many hits against epople that trade i wouldnt be suprised,(),2.262033701,2.681142569,2.029042482,2.311062098,1.840185912,none
